,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,antecedent_len
95,"frozenset({'31-50age', 'big_basket'})",frozenset({'yes_buyDrink'}),0.30018083182640143,0.8209764918625678,0.2513562386980108,0.8373493975903614,1.0199432089591847,0.004914832460784335,1.1006630500301384,2
97,"frozenset({'big_basket', 'male'})",frozenset({'yes_buyDrink'}),0.2965641952983725,0.8209764918625678,0.24773960216998192,0.8353658536585366,1.017527130117116,0.004267369501878615,1.0874020494273655,2
98,"frozenset({'no_spec', 'male'})",frozenset({'yes_buyDrink'}),0.2965641952983725,0.8209764918625678,0.24773960216998192,0.8353658536585366,1.017527130117116,0.004267369501878615,1.0874020494273655,2
101,"frozenset({'31-50age', 'clothes_item'})",frozenset({'rain'}),0.30018083182640143,0.8083182640144665,0.244122965641953,0.8132530120481928,1.0061049567397107,0.0014813167696176854,1.026424779793502,2
105,"frozenset({'no_spec', 'male'})",frozenset({'rain'}),0.2965641952983725,0.8083182640144665,0.2423146473779385,0.8170731707317073,1.010831014350412,0.002596391865510833,1.0478601567209163,2
108,"frozenset({'31-50age', 'no_spec'})",frozenset({'yes_buyDrink'}),0.27486437613019893,0.8209764918625678,0.24050632911392406,0.875,1.0658039647577093,0.014849137860560024,1.4321880650994574,2
109,"frozenset({'yes_buyDrink', 'big_basket', 'rain'})",frozenset({'no_spec'}),0.3670886075949367,0.5533453887884268,0.24050632911392406,0.6551724137931034,1.184020734730674,0.03737954082450157,1.2952983725135623,3
110,"frozenset({'yes_buyDrink', 'rain', 'no_spec'})",frozenset({'big_basket'}),0.38517179023508136,0.5497287522603979,0.24050632911392406,0.6244131455399061,1.135856807511737,0.028766321462089073,1.1988471971066907,3
111,"frozenset({'yes_buyDrink', 'big_basket', 'no_spec'})",frozenset({'rain'}),0.29475587703435807,0.8083182640144665,0.24050632911392406,0.8159509202453987,1.0094426373505716,0.0022497702814501808,1.0414707655213984,3
112,"frozenset({'rain', 'big_basket', 'no_spec'})",frozenset({'yes_buyDrink'}),0.28028933092224234,0.8209764918625678,0.24050632911392406,0.8580645161290322,1.045175500923689,0.010395377506875192,1.26130198915009,3
113,"frozenset({'big_basket', 'no_spec'})","frozenset({'yes_buyDrink', 'rain'})",0.3399638336347197,0.6600361663652803,0.24050632911392406,0.7074468085106383,1.071830370154474,0.016117903658819738,1.1620581949695876,2
115,"frozenset({'moderate_bodySize', 'yes_buyDrink'})",frozenset({'rain'}),0.2857142857142857,0.8083182640144665,0.23688969258589512,0.829113924050633,1.0257270693512306,0.005941617153190415,1.1216931216931225,2
122,"frozenset({'yes_buyDrink', '2basket'})",frozenset({'rain'}),0.2766726943942134,0.8083182640144665,0.2332730560578662,0.8431372549019608,1.0430758433127167,0.009633464024930621,1.2219710669077761,2
123,"frozenset({'rain', '2basket'})",frozenset({'yes_buyDrink'}),0.2820976491862568,0.8209764918625678,0.2332730560578662,0.8269230769230769,1.0072433073534395,0.0016775176662557345,1.0343580470162745,2
126,"frozenset({'41-55mins_timespent', 'rain'})",frozenset({'yes_buyDrink'}),0.2766726943942134,0.8209764918625678,0.22965641952983726,0.8300653594771242,1.0110708013014311,0.0025146414919116344,1.053484490193351,2
125,"frozenset({'41-55mins_timespent', 'yes_buyDrink'})",frozenset({'rain'}),0.27486437613019893,0.8083182640144665,0.22965641952983726,0.8355263157894737,1.0336600730012953,0.007478524176855489,1.1654249547920437,2
132,"frozenset({'rain', 'no_spec', 'clothes_item'})",frozenset({'yes_buyDrink'}),0.2730560578661845,0.8209764918625678,0.22784810126582278,0.8344370860927152,1.0163958339411265,0.003675496797020339,1.08130198915009,3
134,"frozenset({'31-50age', 'no_spec'})",frozenset({'rain'}),0.27486437613019893,0.8083182640144665,0.22784810126582278,0.8289473684210525,1.0255210173083715,0.005670205912841009,1.1206009180692722,2
130,"frozenset({'yes_buyDrink', 'rain', 'clothes_item'})",frozenset({'no_spec'}),0.36528028933092227,0.5533453887884268,0.22784810126582278,0.6237623762376237,1.1272568433313919,0.025721937549254587,1.187160940325497,3
136,"frozenset({'yes_buyDrink', 'female'})",frozenset({'no_spec'}),0.3688969258589512,0.5533453887884268,0.22603978300180833,0.6127450980392157,1.1073465333845958,0.02191237013953154,1.153386590976721,2
137,"frozenset({'no_spec', 'female'})",frozenset({'yes_buyDrink'}),0.25678119349005424,0.8209764918625678,0.22603978300180833,0.8802816901408451,1.072237389092263,0.015228459594060356,1.4953728326773752,2
141,"frozenset({'31-50age', 'male'})",frozenset({'yes_buyDrink'}),0.27124773960216997,0.8209764918625678,0.22423146473779385,0.8266666666666667,1.0069309838472833,0.0015434470535530265,1.0328279315621087,2
143,"frozenset({'female', 'clothes_item'})",frozenset({'yes_buyDrink'}),0.25678119349005424,0.8209764918625678,0.22423146473779385,0.8732394366197184,1.0636594899795249,0.013420141330045876,1.412296564195299,2
142,"frozenset({'yes_buyDrink', 'female'})",frozenset({'clothes_item'}),0.3688969258589512,0.566003616636528,0.22423146473779385,0.6078431372549019,1.0739209421787885,0.015434470535530348,1.1066907775768535,2
140,"frozenset({'31-50age', 'male'})",frozenset({'rain'}),0.27124773960216997,0.8083182640144665,0.22423146473779385,0.8266666666666667,1.0226994780014915,0.0049769627447197595,1.1058561691473086,2
139,"frozenset({'casual_attire', 'clothes_item'})",frozenset({'yes_buyDrink'}),0.2603978300180832,0.8209764918625678,0.22423146473779385,0.861111111111111,1.0488864415075867,0.010450967760922636,1.2889692585895112,2
138,"frozenset({'casual_attire', 'yes_buyDrink'})",frozenset({'clothes_item'}),0.3670886075949367,0.566003616636528,0.22423146473779385,0.6108374384236452,1.079211193125482,0.016457985212992438,1.1152058964909468,2
144,"frozenset({'big_basket', 'no_spec'})",frozenset({'clothes_item'}),0.3399638336347197,0.566003616636528,0.2224231464737794,0.6542553191489362,1.1559207395826254,0.030002387110909107,1.2552510780358883,2
145,"frozenset({'big_basket', 'clothes_item'})",frozenset({'no_spec'}),0.325497287522604,0.5533453887884268,0.2224231464737794,0.6833333333333333,1.2349128540305012,0.04231072336000577,1.410488245931284,2
146,"frozenset({'no_spec', 'clothes_item'})",frozenset({'big_basket'}),0.3453887884267631,0.5497287522603979,0.2224231464737794,0.643979057591623,1.1714487462110772,0.032552998767204355,1.2647324752685882,2
147,"frozenset({'casual_attire', 'yes_buyDrink'})",frozenset({'big_basket'}),0.3670886075949367,0.5497287522603979,0.2224231464737794,0.6059113300492611,1.10220054446461,0.020623984251608024,1.1425632911392405,2
148,"frozenset({'casual_attire', 'big_basket'})",frozenset({'yes_buyDrink'}),0.2513562386980108,0.8209764918625678,0.2224231464737794,0.8848920863309354,1.077853135993408,0.016065583419716256,1.5552667269439442,2
150,"frozenset({'casual_attire', 'yes_buyDrink'})",frozenset({'no_spec'}),0.3670886075949367,0.5533453887884268,0.2206148282097649,0.6009852216748768,1.0860942077980615,0.017488039920342424,1.1193936552586339,2
151,"frozenset({'casual_attire', 'no_spec'})",frozenset({'yes_buyDrink'}),0.24050632911392406,0.8209764918625678,0.2206148282097649,0.9172932330827067,1.1173197310456757,0.023164785863071385,2.164556962025315,2
161,"frozenset({'rain', 'big_basket', 'clothes_item'})",frozenset({'yes_buyDrink'}),0.24954792043399637,0.8209764918625678,0.21699819168173598,0.8695652173913043,1.0591840643554875,0.012125215412234436,1.3725135623869797,3
162,"frozenset({'big_basket', 'clothes_item'})","frozenset({'yes_buyDrink', 'rain'})",0.325497287522604,0.6600361663652803,0.21699819168173598,0.6666666666666666,1.0100456621004565,0.002158209863019067,1.019891500904159,2
167,"frozenset({'big_basket', 'female'})",frozenset({'yes_buyDrink'}),0.25316455696202533,0.8209764918625678,0.21338155515370705,0.8428571428571427,1.0266519823788545,0.005539405315082263,1.1392405063291131,2
172,"frozenset({'rain', '3basket'})",frozenset({'yes_buyDrink'}),0.2549728752260398,0.8209764918625678,0.20976491862567812,0.8226950354609929,1.0020932920923546,0.0004381820024917382,1.0096925858951173,2
174,"frozenset({'no_spec', 'female'})",frozenset({'rain'}),0.25678119349005424,0.8083182640144665,0.20976491862567812,0.8169014084507042,1.0106185209692158,0.0022039900722346517,1.0468771734594524,2
176,"frozenset({'blankets_item', 'male'})",frozenset({'yes_buyDrink'}),0.2423146473779385,0.8209764918625678,0.20795660036166366,0.8582089552238806,1.0453514366493524,0.009021971230408543,1.2625868468639956,2
186,"frozenset({'formal_attire', 'yes_buyDrink'})",frozenset({'rain'}),0.24050632911392406,0.8083182640144665,0.20253164556962025,0.8421052631578947,1.0417991286942188,0.008125987135761209,1.2139843279083786,2
190,"frozenset({'yes_buyDrink', 'no_spec', 'male'})",frozenset({'rain'}),0.24773960216998192,0.8083182640144665,0.20253164556962025,0.8175182481751825,1.0113816358856285,0.002279200415945898,1.0504159132007236,3
191,"frozenset({'rain', 'no_spec', 'male'})",frozenset({'yes_buyDrink'}),0.2423146473779385,0.8209764918625678,0.20253164556962025,0.835820895522388,1.0180813991715432,0.0035970164383651304,1.090415913200723,3
192,"frozenset({'no_spec', 'male'})","frozenset({'yes_buyDrink', 'rain'})",0.2965641952983725,0.6600361663652803,0.20253164556962025,0.6829268292682926,1.0346809221516873,0.006788551023678174,1.0721936291556542,2
194,"frozenset({'rain', '31-50age', 'clothes_item'})",frozenset({'yes_buyDrink'}),0.244122965641953,0.8209764918625678,0.20253164556962025,0.8296296296296296,1.010540055473976,0.0021124296538035103,1.0507901564588409,3
195,"frozenset({'31-50age', 'clothes_item'})","frozenset({'yes_buyDrink', 'rain'})",0.30018083182640143,0.6600361663652803,0.20253164556962025,0.674698795180723,1.0222148869450405,0.004401440114581323,1.0450740070993239,2
204,"frozenset({'yes_buyDrink', 'big_basket', 'no_spec'})",frozenset({'clothes_item'}),0.29475587703435807,0.566003616636528,0.2007233273056058,0.6809815950920245,1.203140006664184,0.03389043487928742,1.3604117401585756,3
208,"frozenset({'big_basket', 'clothes_item'})","frozenset({'yes_buyDrink', 'no_spec'})",0.325497287522604,0.47377938517179025,0.2007233273056058,0.6166666666666667,1.3015903307888042,0.046509422548061036,1.3727494299866343,2
207,"frozenset({'big_basket', 'no_spec', 'clothes_item'})",frozenset({'yes_buyDrink'}),0.2224231464737794,0.8209764918625678,0.2007233273056058,0.9024390243902439,1.0992263887396583,0.018119152804528305,1.8349909584086803,3
206,"frozenset({'yes_buyDrink', 'no_spec', 'clothes_item'})",frozenset({'big_basket'}),0.29294755877034356,0.5497287522603979,0.2007233273056058,0.6851851851851852,1.2464059454191034,0.03968163134505526,1.430273375172854,3
205,"frozenset({'yes_buyDrink', 'big_basket', 'clothes_item'})",frozenset({'no_spec'}),0.28390596745027125,0.5533453887884268,0.2007233273056058,0.7070063694267517,1.2776945172973648,0.04362526936748101,1.5244516078308046,3
197,"frozenset({'rain', 'chinese_race'})",frozenset({'yes_buyDrink'}),0.244122965641953,0.8209764918625678,0.2007233273056058,0.8222222222222223,1.0015173764072443,0.00030411138978905794,1.0070072332730564,2
203,"frozenset({'31-50age', 'big_basket'})","frozenset({'yes_buyDrink', 'rain'})",0.30018083182640143,0.6600361663652803,0.2007233273056058,0.6686746987951808,1.0130879683116027,0.0025931218505668707,1.0260726615156999,2
201,"frozenset({'rain', '31-50age', 'big_basket'})",frozenset({'yes_buyDrink'}),0.2423146473779385,0.8209764918625678,0.2007233273056058,0.8283582089552239,1.0089913866789402,0.001788698174350678,1.0430065256702574,3
199,"frozenset({'casual_attire', 'rain'})",frozenset({'big_basket'}),0.32730560578661844,0.5497287522603979,0.2007233273056058,0.6132596685082874,1.1155677522535623,0.020794025028694374,1.1642727977266858,2
196,"frozenset({'yes_buyDrink', 'chinese_race'})",frozenset({'rain'}),0.22965641952983726,0.8083182640144665,0.2007233273056058,0.8740157480314961,1.0812767531575331,0.015087848951469723,1.5214737793851723,2
211,"frozenset({'rain', '<=25mins_timespent'})",frozenset({'yes_buyDrink'}),0.244122965641953,0.8209764918625678,0.2007233273056058,0.8222222222222223,1.0015173764072443,0.00030411138978905794,1.0070072332730564,2
